text,label
김종민씨 대상 축하드립니다.,0
못생겨도 푸근해서 남자들이 좋다고 하는데 하면 좋은줄 알아라 걍,0
한화가 이토록 까이는 이유는 수비에도 응원해주시는 최강 마리화나 팬들도 한 몫 하지,0
감사합니다 변호사님 존경합니다,0
"멀고 먼 타지에서도 대한민국 국민임을, 잊지 않고 활동해주셔서 감사합니다.",0
축하합니다 굿,0
이런다고 박근혜가 스스로 내려오진 않겠지만 그래도 집회나가신분들 응원합니다,0
이병규 선수 수고하셨습니다. 항상 응원하겠습니다.,0
나이 먹을수록 더 멋져지는 그야말로 배우 공유님 감사합니다,0
만세ㅜㅜㅜㅜㅠ탈큡만세ㅜㅜㅜㅜ쉽지않은 결정이였을텐데 너무 고마워요,0
고개 숙여 감사드립니다.,0
좋은 기사 잘 읽었습니다,0
그 특유의 유쾌함이 참 팀에 많은 도움을 준다. 고마워요~,0
특검 감사합니다 !!!,0
정말 감사합니다ㅜㅜ,0
항상 활기찬 모습을 보고 힘이 납니다~~~**응원합니다,0
몰랐네요.. 정보 주셔서 감사합니다,0
이제 알겠네요. 감사합니다.,0
Kbo의 잘했어요. 좋은결정 환영 .내가다 기분이 좋아지네요.,0
기자님 좋은기사 감사감사!!!!!!,0
 정말 무도에게 그리고 감사한 마음입니다.,0
조급증 걸린 팬들도 많지만 묵묵히 응원하는 팬들이 더 많으니 꿈을 향해 전진 하기를 기원합니다.,0
앞으로 30년을 더 살면... 감사합니다.,0
열일해주셔서 감사합니다 ㅠ,0
 이 추운 날씨에 정말 감사하고 고맙습니다,0
특검팀 응원합니다.,0
감사해요^^,0
 좋은정보 감사합니다!,0
다들고마워,0
 다들 기다려주셔서 감사해요,0
 아 그리고 이 노트북들이 별루라면 추천 해주셔도 감사해용0,0
파는 곳 좀 알려주시면 감사하겠습니다0,0
 난 고마워요,0
현재만 바라보고 살꺼야과거가 너여서 아프지만 고마워이런마음 가지게 해줘서,0
 여러분들은 어떻게 참으시는지 알려주심 감사하겠습니다.ㅜ,0
감사합니다. :),0
글 내릴게요. 감사합니다,0
 알려주신분들 감사해요,0
댓글 감사합니다^^,0
 정신차리라고 냉정한말감사합니다.,0
읽어주셔서 감사합니다♡,0
적지만 댓글 남겨주신 분들 감사해요,0
앞으로도좋은 활동 부탁드려요♡♡,0
감사합니다,0
쉽고 맛있는 레시피 감사드려요~~~,0
항상 고마워요!,0
앞으로도 화이팅 응원많이할께!!!!!!,0
세븐틴 멤버여서 고맙구 윤정한으로 태어나줘서 고마워요!!,0
매일매일 감사합니다^^,0
항상 캐럿들을 위해 곡과 안무를해주셔서 감사하고요,0
" 힘들고 지칠 때도 많았을텐데 늘 밝은 모습으로 와줘서 , 캐럿이라는 이름을 행복하게 해줘서 고마워요",0
너무 나도 좋은 음식을 먹기 좋게 만들어주시는  백선생님 늘 사랑합니다..,0
항상 집에있는 재료로 새로운 음식을 만들게 해주는 레시피 감사드려요 ^^,0
 멋있는귀요미오빠를 낳아주셔서감사합니다.,0
 항상 고마워요,0
요리라고까지 말할수는 없지만음식 만드는것에 자신감을갖게해준 백선생님 최고감사합니다,0
이 세상에 태어나 주셔서 감사합니다.,0
 감사합니다!,0
색다른 면을 느끼게 해줘서 감사합니다.,0
 대한민국에 태어나줘서 정말 고마워요,0
언제나 밝은모습시원시원한 말씀프로의마인드 감사드립니다.,0
백주부님께 감사 드림니다.,0
방송 넘 재밌게 보고있고 항상 응원합니다..,0
 감사합니다,0
항상감사합니다,0
마지막까지 최선을 다하시고 멋진 경기 정말 고마워요,0
팬들에게 기쁨을 줘서 감사합니다..,0
쉽게 접할수있는 재료들로 쉽게 요리할수있게 도와주셔서 너무 감사드려요..,0
정말 너무 고마워요,0
 그래도 귀엽게 봐주시면 감사합니다 ㅠㅠㅠ,0
 그래도 잘드셔 주셔서 정말 감사했습니다..,0
백주부님 백종원님 사랑하고 존경합니다~~^^♡,0
 감사드려유~~,0
감사함다~,0
 항상  좋은정보 감사합니다.,0
 그리고 내가수가 되서 고마워요,0
 집밥 백선생님 프로 너무 감사하고 좋아요!~~,0
음식을 너무 쉽게 만드는 바ㅏㅇ법을  기르쳐 주셔서  감사 드립니다.,0
편안한 인상으로 맛난 음식 소개까지 감사합니다.,0
집밥 백선생 감사이 잘 보고 있습니다,0
언제나 화이팅하시구 감사합니다~~~,0
항상 고마워요?,0
늘 집에서 해 먹을 수 있는 요리 레시피 감사히 잘 받아 사용하고 있습니다.,0
 늘 응원합니다.,0
만들어 먹는 즐거움을 가르쳐준 백선생님을 응원합니다.,0
 세븐틴에서 있으면서 캐럿들이랑 함께해주는것도 고마워요,0
 진심으로 도망치지 않고 제대로 사과하고 일 마무리 지어줘서 고마워요,0
백주부님 레시피로 맨날 요리해주는 울 남푠저도 열씸히 배울려고 노력중이에요늘 감사드려요,0
항상 감사합니다ㅋ,0
그리고 태어나줘서 너무 고마워요ㅠㅠ,0
 감사드려요~~~,0
조금씩 요리에 자신이 생기도록 쉽게 설명해 주셔서  감사드립니다.,0
쉽고 간결한 설명!!!따라하기 쉬어서 정말 좋아요^^항상 감사 드립니다.,0
지가유  왠만하면  티비를  잘 안보거덩유   근디   선상님  요리푸로는  재방으로라도  볼려고 애 쓰구만유    감사드려유~~~,0
 저렴한 가격에 쉬운 재료로 어쩌면 그렇게 쉽고 맛있게 할수잇는지감사합니다.,0
 요즘 참 감사합니다,0
대한민국의 건강을 위하여 항상 연구하시는 님의 노력에 감사드려요.,0
공카오랜만에 들어와주고 고마워ㅠㅠㅠㅠㅠㅠㅠ,0
정말 감사 합니다.,0
 너무 감사합니다.,0
백주부님  감사합니다.~~~^^,0
 항상 고맙고 사랑해요,0
좋은 정보 감사합니다.,0
백선생님 응원합니다...,0
 앞으로도 좋은음식 소개 부탁드립니다.,0
 감사해요~~,0
가정에서 쉽게 구할 수 있는 재료로 특별한 맛을 낼 수 있게  도와주시는 백주부님 늘 감사해요.,0
 구수한 말투와 쉬운 요리비법 감사해요~~,0
감사해요..,0
항상잼나게  방송해주시니 감사합니다.,0
요리에 대한 마음의 부담을 덜어주셔서 감사합니다.,0
 역시 음식은 자신감이라며 저에게 자신감을 넣어준 백선생님께 넘넘 감사하답니다^^,0
조금이나마 음식 만드는 것을 시작할 수 있게 해주셔서 감사합니다.,0
항상 감사한 마음을 가지고 있답니다.,0
감사 합니다~`,0
감사합니다ㆍ,0
항상 감사드려요^^,0
매번 좋은 정보감사해유~,0
요리를 가장 쉽게 알려주셔서 너무 감사합니다~~,0
태어나줘서 고맙고 사랑해요ㅠ???????????,0
요리 프로보고따라 하는 모습이너무나 이뻐보이니백주부님께 감사드립니다,0
하루살이 가을야구... 생명연장!!! 고마워요 오지사또 ㅋㅋㅋㅋㅋ,0
보통 15년 내외로 사는 반려동물에게 했으면하는 좋은 소식이네요,0
솔직히몰랐는데 좋은정보네요,0
국민으로써 얼굴에 미소짖는 소식 감사합니다,0
선생님들이 계셧기에 지금 저희가 있습니다. 진심으로 머리숙여 감사드립니다.,0
직관하시는분들 복터졌고 좋은 댓글 넘 감사합니다ㅎㅎ,0
기사를 읽기 좋고 쏙쏙 알수 있게 정리되어 있어서 좋네요감사합니당~,0
항상 좋은 노래 불러줘서 고마웠어.,0
트와이스 8관왕 축하해요♡,0
감사합니다..감사하고 또 감사합니다...,0
화이팅.. 응원할게요!,0
정말 뿌듯합니다 감사해요,0
"난 현무형 입담이 너무 재밌어서 좋아함 ㅋㅋ 나혼자산다, 수요미식회만 꼬박꼬박 챙겨보지만 재밌습니다. 건강 챙기시구요. 항상 겸손함을 유지하세요 ㅋㅋ 응원합니다!",0
응원합니다 의원님,0
올레 ㅎㅎ 오우 감사합니다 ㅎㅎ,0
아름다운 영상을 위해 노력해주시는 촬영팀과연출팀에게도 무한 감사를 드립니다~~,0
고마워요... 한국 정부보다 낫네,0
잘생긴 얼굴에 좋은 성격에 훌륭한 연기력까지 ㅜㅜ,0
그래서 닥터스 사랑하고 응원합니다!!!!!!!!ㅋ,0
 덕분에 좋은배우를 알고 가네요.,0
 감사합니다!,0
헌재 응원합니다.특검.. 응원합니다.,0
 청년의 앞길에 좋은일만 가득하길 축복합니다.진심!!!,0
감사합니다,0
 국민의 마음을 대표해주셔서 감사합니다ㅜㅜ,0
정말 좋은 드라마 고마워요 ㅠㅠ,0
 늘 응원합니다.,0
좋은 기사 감사합니다.,0
 유용한 정보 감사합니다.,0
그래도 닮았다고 해주신 분들 고맙구요...좋은 댓글 달아주신분들도 감사합니다.,0
ㅡ 댓글 감사드려용,0
 감사합니다.,0
알려주시면 감사하겠습니다*^^*,0
 알려주시면 감사하겠습니다ㅠㅠ!,0
관심 감사합니다.,0
86일때 찍은 우리 아들 사진 하나 올리구요100일때110일때111일때는 두군데 갑니다사진 올라오면 올릴게요오늘로 우리아들 95일째입니다축하해주세요 ^^,0
혹시 이 맘때 이유식거부 극복하는 방법과 단유하는 방법좀 알려주시면 감사하겠습니다~~,0
감사합니다!,0
감사합니다.,0
 댓글감사합니다,0
감사합니당>.,0
이니스프리의 미스트 중에 괜찮은거추천해주시면 감사하겠습니다,0
감사합니다!!!,0
" 전국에 계신 생다남,생다녀여러분 늘, 감사합니다.",0
감사합니다,0
가격이나 뭐 배송이나 이유식의 질등 다양한 시각에서 괜찮은지 이야기 해주시면 감사하겠습니다:D,0
 저번에 힘내시라고 응원해주신분들 감사합니다!,0
  감사해요,0
당신이 태어난걸 축하고 고맙습니다.,0
행복한 시간을 선물해 줘서 너무 고마워요~,0
너무 감사해용~~~^^,0
아름답게 좋은일을 하면서 매일을 살아가는 모습을 가끔 가끔 들으며감사했습니다.,0
요리에 자신이 없어  늘 가족핀잔백주부레시피를  따라했더니  엄마가 한거  맞나고  하네요감사~,0
맛있는 요리하기를 즐겁게 만들어주는백주부님 감사합니다,0
감사드려요,0
앞으로도 더 좋은 요리 레시피 부탁드립니다,0
항상 좋은정보 감사드립니다...,0
"  지금은 아직 최종결정은 안 났지만, 좋은 소식 생기면 연아선수에게 꼭 감사할 거에요~~",0
  너무 감사힙니다^^,0
"그동안 요리법 공개등 감사를 드리며...서민, 자취생 등 간단히, 영양을 고려한 요리 부탁드립니다.",0
오늘도 요리 감사합니다,0
감사합니다.,0
 감사해요^^~~,0
오빠를 그리구 LG를 넘넘 사랑하는지인올림~~,0
언제나 웃는 모습과 먹방의 진수를 보여주어 감사합니다.,0
  올해는 별루 좋은 일이 생각나지 않는데 연아양만이 기쁜 소식을 전해줬습니다.,0
진심으로 고맙고 사랑해요.,0
 많은 팁과 놓치기쉬운 부분도 자세히가르쳐 주시고 많이 배움니다감사합니다,0
물넣고 볶는것도 배우고 감사합니다,0
 좋은 음악을 만들어 주셔서 감사합니다.,0
  다시한번 축하와 감사를 보냅니다.,0
언제나 좋은 정보와 댓글 감사합니다,0
간단하면서 고급진 요리 감사합니다~,0
 세븐틴이여서 고마워요사랑해요 !,0
좋은 레시피 감사합니다.,0
항상 맛있게  넉넉하게  푸짐한 미소까지  행복합니다.,0
새 프로그램을 볼 수 있게 해주셔서 감사해요,0
백주부덕에   많은 요리  접할수있어서  감사해요,0
따라하기 쉬운 요리법 감사합니다 .,0
많은 도움 감사,0
백종원님 레시피 항상 감사합니다.,0
너무  고맙고  사랑합니다,0
느님결혼 후 10년 동안 못 느낀 요리에 재미를 느끼게 해주신 백주부님 감사합니다.,0
 늘 감사합니다.,0
거듭 감사 합니다,0
어제 많이 감사했구요!!!,0
 오빠 태어나줘서 고마워요??,0
매일 재미있게 해주는 백종원씨 앞으로도 응원합니다!,0
 ?세븐틴 해줘서 감사하구 감사해요,0
소중하고 귀한 레시피 마음열고   공개하니 요리초보들 모두 감사맘으로 요리하고 있읍니다.,0
 감사합니다??????,0
맛난 반찬 감사했습니다,0
항상 하는 일 잘 되시고...요리 쉽게 하시는 법 알려주셔서감사합니다.,0
"외식을 하는 삶에서 ,,,,집밥을 할수 있게 해주신 백선생님 너무너무 감사드립니다~~",0
요즘 하지 못한 음식을 텔레비젼에서 많은 배움을 얻어 와이프한테 만들주면 맛은 없어도 고마워 하니 백선생님께 감사드립니다.,0
어렵지 않은 요리를 알려 주셔서 감사해요^^,0
항상 좋은모습 보여주셔서 감사하구여.,0
 세븐틴 사랑하고 고마워요??,0
  항상 열심히 웃겨주셔서 감사합니다.,0
 세븐틴 내가수가되어줘서 고마워요,0
  훌륭한음식 만들어 주어 여러모로 감사드립니다.,0
 큰선물 해주셔서 고마워요~!.,0
무한 감사드리고 항상 응원할께요,0
 늘고마워요,0
 그리고 태어나 주셔서 정말 감사합니다 ㅠㅠ,0
태어나주셔서 감사해요...,0
감사 합니다.,0
율작가님두 고마워요,0
백주부님 사랑방같은 tVN 방송 가끔 보고 있습니다.,0
국민의 음식문화 대중화를 위해 힘쓰시는 운영진님 감사합니다.,0
늘 감사드립니다,0
맛있는 것을 만들수 있다는 자신감을 얻게 해주어 감사합니다.,0
쉽고 간단하게 설명해 주셔서 감사홧팅!,0
항상 좋은 요리 . . . 감사합니다.,0
 이번 시즌에 많은 활약 해주셔서 감사합니다.,0
백선생님께서도 이 새로운 한주에도좋은 일만 가득하시고 기분 좋은 날 되세요,0
백주부님넘 쉽게 잘 가르쳐주셔서 감사합니다.,0
남자로서 음식을 하게된 동기부여를 해주셔서 감사합니다.,0
어르신 감사합니다.,0
감사합니다 조의연판사님 당신덕에 아직 대한민국은 정의가 살아있는듯 합니다 (꾸벅),0
염감독님 그동안 정말로 감사했습니다,0
박사님 감사합니다.,0
희망을 주셔서 감사합니다,0
고생했어요 좋은성적 따내시길!,0
오랜만에 좋은 기사..good,0
어머님.. 덕택에 사이다 한잔 마신것 같네요. 감사합니다 . 캬아 !!,0
그동안수고하셨고 감사드립니다,0
박원순 서울 시장님 그리고 제일 고생하시는 종사자분들 항상 감사합니다,0
유익한 기사 감사하니다,0
진짜 좋아하고 항상 응원합니다 !,0
온 국민과 후손이 모두 공유할 수 있는 기회를 마련해 주셔서 감사드립니다.,0
대단하네 수고했어요 축하합니다,0
혹사논란 있었을때는 욕도 많이 했지만 이러나 저러나 올 시즌은 무난히 마치시길 기원하고 또 응원하겠습니다,0
제라드 대체 왜 까냐? 우리들한테 큰 웃음을 선사하신 분인데,0
아이고 너무너무 감사합니다,0
리옹님 감사합니다,0
겨울다운 날씨가 와서 감사합니다,0
엔씨 팬인데 진짜 감사합니다ㅎㅎ,0
 당내 지지가 부족해도 국민의 지지만으로 대통령 후보도 되고 대통령도 되며 잘못하면 대통령도 바꾸는 시스템을 만들어 우리 아이들에게 자식 낳고 행복하게 살고 싶은 미래를 만들어 줍시다.,0
자네와이프한테축하한다고전해주게~!!ㅋ,0
그래도 해피앤딩 만들어줘서 감사해요,0
졌는데도 안다치고 경기끝나게해준거에 감사해라,0
 앞으로동 응원할께요.,0
저 대신 가주셔서 감사합니다!!!!!!!!!!!!!!,0
많은 댓글 조언 감사합니다.,0
네 답변들 감사합니다...,0
 성원에 감사합니다.,0
추석지났지만 선물이래아 감사합니다,0
알려주시면 감사하겠습니다,0
감사합니다 :),0
읽어주셔서 감사합니당.,0
댓글달아주신 여러분들 너무너무 감사해요...,0
댓글 감사합니다.,0
앞뒤에 있는 이상한 애들 놀래켜줌 ㅎㅎㅎㅎㅎ 고마워!,0
혹시 팁가지고 계신분은 알려주시면 정말 감사할게요!,0
내가 제일 좋은 남자라는 그 말다시 한번고맙다.,0
 주시면 감사하게 잘쓰고 다른 필요한 분에게 물려드릴께염...ㅠ,0
클릭해주셨던분들 감사합니다^^;,0
"징글징글하게 니가 안미워서 큰일이다 나도,그래도 태어나주고인연이되어 만났던 거난 감사해.",0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 고마워서..눈물난다.,0
연아양을 처음 발굴한 그분에게 진심으로 감사하고 싶다.,0
감사합니당 ^^,0
 감사드립니다,0
음식을 이렇게 쉽게 전수해 주시니 정말 감사합니다.,0
 감사합니다.,0
감사드려요,0
  감사해유!!,0
  감사하고 또 감사합니다!!,0
관심 감사합니다..,0
조언감사합니다,0
항상 하는 일 잘 되시고...요리 쉽게 하시는 법 알려주셔서감사합니다.,0
 쉽게 가르쳐 주셔서 감사해요.,0
감사하고 그저 고맙습니다,0
댓글로 조언해주신분들 모두 감사해요!,0
댓글감사해요,0
많은 분들 감사요..,0
같은 거 추천해주시면 감사하겠습니다.,0
쉽게 만들 수 있게 가르쳐주셔서 감사합니다~~~!!!,0
 요리를 해봐야겠다는 용기를 내게 해주셔서 감사합니다.,0
정말 감사드리고...,0
정말 감사합니다,0
타이틀 처럼 음식이 어렵다는 편견을 조금은 깨게 해주신 백선생께 감사드립니다......,0
항상 건강하길 바랍니다.  사랑합니다.~!,0
요즘 3대천왕 에서 얼마나 멋있는지 ....언제나 좋은모습 고마워요,0
수십년 어렵게 쌓아온 노하우들쉽게 널리 알려주셔서감사드립니다,0
정말 재미있고 쉽게 맛있는 음식 만들게해 주셔서 감사해요,0
백선생님의 요리를 보면서 요리의 자신감과 흥미를 갖게되어 정말 감사드리고 너무 쉽게 지도해주셔 매혹이 됌니다 감사해요~,0
항상 감사드리고...,0
좋은 요리 쉬워서 감사합니다,0
 너무 편안하고 감사합니다.,0
  감사하고 고맙습니다.,0
 언제나 지금처럼 성장하고 우리를 위해 노력해주는 모습 보여줘서 너무 고마워요,0
좋은 정보 감사,0
어딜 가도 백선생님 요리 쉽게 가르쳐줘 감사하대유~~~,0
감사합니다.,0
연습생활할때 좌절할때도있엇게지만 다극복하고 데뷔해줘서 고마워요ㅠㅠㅠ,0
"시즌동안 최선을 다하는 멋진모습 보여주셔서감사하구요,",0
너무 감사하다는 인사를 드립니다,0
 감사합니다♡,0
연아 선수가 우리 나라에 존재 한다는 것이 너무 감사하고 고맙기만 합니다.,0
  글구 까페 쥔장님 감사요.!,0
"쌀국수라 든든하고,,,감사 또 감사해용....",0
항상고맙고 아이들의 사랑을 받고있습니다.,0
감사합니다...,0
맛있고 쉬운 요리 설명해주셔서 늘 잼있고 감사하게 보고 있습니다.,0
이렇게 좋은 카페를 알게되어 무한 감사들 드립니다.,0
 성공하든 실패하든 요리에 첫 발걸음을 떼게 해준 백주부님 감사합니다.,0
이제 며느리 없을 때도 밥은 굶지 않겠구나싶어 감사 드리고 싶습니다.,0
항상 감사합니다,0
정말 너무너무 감사드려요..,0
감사드립니다,0
힘들고 아플텐데 캐럿들 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,0
감사해요~,0
매주 좋은정보감사합니다. ^^,0
 전 정말 감사 함을 느낍니다.,0
 항상 밝게 세븐틴 이끌어가줘서 고마워요,0
항상 감사합니다^^,0
또 감사하답니다,0
앞으로도 좋은모습 많이 보여주시고건강하세여^^,0
? 매번 편지에 하는 말이지만 항상 고마워 가수가 되어줘서!,0
   간단하고 먹음직스럽게 쉽고 맛나게후딱후딱 반찬 하게 해주셔서 감사해요~~~~,0
 너무 고마워용♡,0
좋은 정보를 주심에 다시한번 감사드리고항상 건강하시며 좋은 일만 가득하시길 바랍니다 (^*^),0
연아양 감사했어여 ㅜㅜ,0
우리 정형돈님의 생일을 늦게나마 축하드려요~^^,0
백주부님~저같은 초보를 위해좋은 레시피 가르쳐 주셔서늘 감사합니다,0
너무나 친절하게 사진을 찍어준 오빠에게 정말 감사드립니다,0
좋은 레시피 가르쳐 주셔서 고맙습니다.,0
박신혜 응원합니다!!!,0
염병하네 혼내주신 아주머니 감사합니다,0
대표적인 윈윈 정책인듯~ 모두 행복해져서 좋겠네요~~!!,0
좋은 일 하시는 것도 좋지만 너무 걱정됩니다. 가족들은 오죽하실까요...ㅜㅜ,0
오늘 추워서 다행이다 더웠으면 어절뻔했어 내가 쓴 댓글 상황 8월달 보고난 후 지금을 감사한다,0
열일해줘서 고마워요..!!,0
마니 웃었어요 어머니들도 쭈욱 건강하셔서 큰웃음주시길~^^,0
물속에서 최고의 연기보여주신 두분 감사합니다~~~~~♡,0
전주가 참 살기 좋은 동네였군 좋은 정보 감사,0
응원합니다^^♡♡,0
어제 밤 고생하시면서 평화로운 시위문화를 만들어 주신 분들께 감사드립니다,0
니퍼트 선수! 내년에도 좋은 피칭 부탁합니다!,0
비가 오면 좋은 징조다,0
한 시즌 좋을 글 감사드립니다~~^^,0
런닝맨을 사랑해주신 모든분들께 감사드립니다.,0
국민을 위해 헌신하는 많은 분들에게 진심어린 감사와 존경을 표합니다.,0
 그렇게 좋은 목소리로 노래를 불로 주셔서 감사합니다ㅎㅎ,0
저희 동네 택배기사님들 진심으로 감사드려요.,0
피드백 감사....,0
" 고마워.""[중앙일보]",0
독일 고마워~!,0
 더 많이 사랑합니다.,0
 수고해주신 일본 소방관들 감사합니다.,0
 감사합니다. 기자님.,0
뭐든지 있을때 소중함을 알고 감사해하며 살자!!!!,0
 응원부탁드려요,0
 대박날꺼에요 정말 감사합니다^^,0
 앞으로 젝키에게 상상도 하지 못한 더 많은 좋은일들이 일어나길 ♥?,0
조언댓글 감사합니다,0
 연락 빨리주시면 감사하겠슴돠ㅠㅠ,0
남자친구가 군인인 여자분들은 물어봐서 알려주시면 감사해요,0
  제목좀가르쳐주시면 감사하겠습니다;;0,0
감사해요^^,0
아시는분이 계신다면 꼭 좀 알려주시면 감사하겠습니다.,0
혹시 전자쪽 계통이신 분들이나유망한 자격증을 추천해주고 싶으시면말씀 감사드립니다.0,0
본인의 일처럼 분노해주신 모든분께 감사드립니다.,0
쌩뚱맞지만 그냥 감사하다고 말씀드리고 싶었어요~,0
감사 합니다.0,0
참여해주신분들 감사합니다.^^,0
버려줘서 고마워~~~,0
참여해주시면 감사합니당 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
정말 도와주시면 감사드립니다!!!!,0
그냥..내여자친구도 잘 기다려주고있어서 너무감사해~,0
꼭 알려주시면 감사하겠어영!!!!!!!,0
도움주신분들께 감사드립니다.,0
    감사합니다.,0
넘 쉽게 알려주셔서 감사하고요...,0
  감사혀유!!  ^^,0
좋은 글들이 많은 도움이 되네요,0
감사합니다~~홧팅!,0
맛집 장소 궁금 하였서 찾다보면 시간이 걸렸서 힘들었는데 쉽게 알려주심에 감사해여요.,0
그리고 이렇게 멋진모습을 선물해 주셔서 고마워여....,0
" 그치만 정말로 좋은 정보, 귀한 정보주셔서 참 감사드리고요.",0
감사합니다!!,0
사랑해... 미안해...고마워.... 보고싶다 ㅠㅠ,0
슈아오빠 원우오빠 태어나줘서 고마워요,0
우리의 즐거움감사하며 화이팅‥·ㅡ,0
항상 쉽게 요리 레시피 설명해주셔서 감사합니당,0
또한  많이  많이  고마워요.............,0
남자친구가 사랑한다 보고싶다란 말보다는하고싶다는 말을 자주해요..,0
경험 있으신 분이면 좋겠지만 없으셔도 같이 고민해주시면 감사해요ㅠ,0
답변 해 주신분들 정말 감사해요ㅜㅜ,0
끝까지 힘 되어준 내 남편 너무 고마워요..,0
조언감사해여..,0
내용또한 감사합니다. ^^,0
즐거운 요리 레시피 감사합니다.,0
언제 어디서든 백선생님 보면서 감사한마음으로 레시피를 따라해봅니다.,0
항상 감사한 마음 입니다...,0
감사하고 그저 고맙습니다,0
집에서 쉽게 요리할수 있는 레시피 감사합니다.,0
내 가수 해줘서 고마워요!!,0
"항상 좋은 음악,좋은 노래 들려줘서 너무너무 고마워요~",0
 정말로 고마워요,0
쉽고도 재미있게 따라할수있어 감사해요..,0
"  그리고,,,,,  보는사람의 마음도 행복하게 해주셔서 정말 감사합니다!",0
 진짜 수고많았고 진짜 사랑해요 ㅠㅠ,0
여러모로 고마워요,0
 태어나줘서 고맙고세븐틴으로 나와줘서 고마워요,0
 감사합니다.,0
그래서 사장님께 감사한 마음으로열심히 일한다.,0
 너무감사드려요.,0
항상 열심히 하는 오빠 모습 보면서 행복을 느끼는 사람들....,0
 계속 쉬운 요리 개발 하실 거쥬 감사해요,0
"좋은 음식 간편하게 만들수있게 도와주셔서 고맙습니다,",0
 제가 공부하는시간에 좋은노래와 꿀목소리 들려주셔서 감사합니다~~,0
 너무 태어나줘서 고마워요.,0
 넘 감사해요.,0
항상 쉽게 가르쳐 주셔서 감사해요~,0
  감사합니다.,0
항상 좋은 레시피랑 쉬운 조리법 알려주셔서 감사해요!!!,0
백주부님덕에 요리를 어느정도 할수가있어서 감사합니다.,0
감사해요,0
그런 재능이 연아선수에게 있음이 감사합니다.,0
늘 감사해요~~^^,0
감사합니다..,0
읽어주셔서 감사합니다.,0
읽고 봐주셔서 감사합니다.,0
백주부님 덕분에 와이프에게 사랑 받고 있어요~~,0
언제나 연아양의 뒤에 연아양을 생각하고 사랑하는 사람들이 있다는 것 잊지마시고 홧팅입니다....,0
쉬운 요리 맛난 요리 가르쳐줘서 감사해유^^,0
의도하시진 않았겠지만 감사합니다♥♥,0
항상 힘들어도 열심히 활동해줘서 너무 고마워용ㅇ♡♡♡♡,0
 감사드립니다.,0
   감사드립니다,0
백주부님 정말 감사합니다^^,0
   좋은 정보 너무 감사합니다.,0
아무튼 감사 드립니다~~^^,0
맛있는 음식을간단하고 센스있는  항상보여주셔서 감사합니다,0
정말 쉽게 알려주셔서 감사해요,0
건강하시고 항상 좋은 음식 감사 드립니다.,0
솔로인 특히 남성들에게 음식 조리를 해서 먹을수 있는 방법을 알려주어 감사하고 ^ㅎ^,0
오~~좋은생각이네요 ^^,0
오빠전역축하해요,0
좋은소식이다 전부 일본으로 몰려가라,0
엘지와 계약한거 축하한다,0
김종민 응원해요♥♥,0
송송커플 두분 대상 진심으로 축하드려요~^^,0
ㅎㅎ 축하합니다!,0
이렇게 나까지 행복해지는 열애설은 첨이에요 행복하세요♡,0
난강이형 행복하세요!,0
응팔때 보검이를 알게돼서 넘나 기쁨,0
한편으로 보면 축하해주고 싶지만 애들입장에서 좀 그런것같네 연애도 중요하지만 애들도 잘 챙겨줄것라고 믿습니다 이쁜사랑 축하해요,0
사랑한다LG~사랑한다LG~,0
너무 이쁘고 아름다운 김태희.항상 행복하세요.결혼 진심으로 축하드려요,0
축하합니다. !!!,0
연기로 봤을때 따라올자가 없었다 ... 수상축하해요 ~,0
축하드립니다~ 인정할건 합시다,0
연기도 잘하고 늘 발전하려는 모습이 보여서 참 좋은 배우인 것 같음,0
꾸준히준비했다니 메이져가서 이악물고 열심히해서 좋은활약 하길 바란다 . 화이팅 !,0
ㅋㅋㅋ 전세계 웃음거리 한국 대통령,0
사랑스런 아가의순산축하드리고 아가와함께행복하세요~~,0
축하드립니다.^^^^^^,0
"박해진 화이팅!!! 사랑합니다..,!!",0
축하드려요 ㅎㅎ,0
요번 기아 스팅어에도 특별히 호갱님들을 위해 말많은 세타2 엔진도 넣었습니다 많이 사랑해주세요!,0
축하드립니다~~!!!,0
정준하 응원합니다 !,0
그래도소비자를배신하지않아감사합니다,0
노래해줘서 고마워♡,0
"증강,가상현실세계의 대한 관심이 커져가는 가운데 국가에서도 추자를 해준다는 것은 좋은 생각같다.",0
완전 축하요,0
6.25때 안살아봐서 모르겠지만 전쟁때 폐허가 된 우리나라를 도와줬다는데에 대해서 깊게 감사드립니다!,0
 우리이쁘니 항상 응원합니다,0
 개인적으로 노력하는게 눈에 보여서 응원하는 입장이었는데 발전하는거 보니까 괜히 내가 다 기분 좋다 ㅋㅋㅋ,0
형님 축하드립니다!!,0
축하드려요~,0
특검 국민이 응원합니다 힘내세요!,0
아..정말 축하해요.,0
 내년에도 응원하겠습니다,0
 옳은 것을 용기 있게 선택 할 수 있는 사람이 사랑과 존경을 받는 것이다~,0
판 분들께 좋은 정보라고 생각해서 데꾸와바염.,0
진짜 재택알바만큼 좋은것이 없는거같음..!,0
8. 꽃들고 사랑한다고 말해주기9.,0
내 사랑 슬기야^^♥나 이제?얼마 안남았어!,0
