text,label
앱등이는 사형이 답이다,1
지옥에나가라 현세에 드릅게배부르니좋으십니까?,1
국민들 들고일어나기전에 하야해라 !,1
세금이 부족한게 아니라 도둑놈이 많은 것입니다!,1
으이그 이 빨갱이들....,1
개목걸이 걸어서 질질~~저것들은 그방법이 답이다,1
재균아 너흑시 순실이 연줄인나,1
ㅋㅋ 개한민국이 싹 다 망하는 꼴인가 ㅋㅋ,1
하야해라.박근혜 하야해라....,1
아줌마 요즘은 무슨 드라마가 재밌나요?,1
"에이, 나쁜.년.....",1
비호감에 양파같은인간,1
만만한게 영업용 이네 쪽팔리지도 않나,1
독방바닥에 난방패널조차 과분하다,1
공사노가다막꾼들이 설계를 할수있겟냐?,1
노무현 10분의 1에서 내렸다.. 비리 저지르고 그걸 덮기위해 국가위신은 생각지도 않은채 자살한 대통령의 10분의 1아 도대체 뭘까??,1
내가 봐서 괜히 시청률 올려주기 싫은 이유가 뭘까,1
비프리는 산이형한테 개기지말도록.클라스 차이는 여전하니까!,1
폭스바겐 사는 사람은 진짜 뇌가 없을듯..,1
그럴거면 작년에 쓰지 ㅋ 9등 해보니까 이건 아니야? ㅋㅋ,1
이런 또라이가 대선후보라니..미국이란 나라 참 모르겠다,1
존나 얼굴도 혐오스럽다ㅡㅡ,1
"솔직히 돼정은 멍멍이자식과 그 추종자 및 국내 종북 좌빨, 북한으로 이득취하려는 극우만 빼면 통일 못할것도 없지 뭐....",1
에휴 맹레발 또 시작이네ㅋㅋㅋㅋㅋ쳐발리면 맹구 몇위 됨?ㅋㅋㅋㅋ,1
손흥민 오늘 진짜 못했다 인정하자 눈 썩는줄,1
진짜정신상태가궁금하다 그렇게박근혜가좋으면결혼해서외국으로꺼지세요,1
왠지 박근혜랑 박정희가 오버랩된다.ㄷㄷㄷ,1
구글이 뉴스만 치고나가면 한국에서도 네이버는 밀려난다.,1
정말 망할려고 악을 쓰는구나 ...,1
중국?????미친거임??,1
운동을 해라 게으른돼지쉨희들아,1
추울수록 성소수자들을 학살해야 한다!,1
정형돈 그릇이 딱 이거밖에 안되는거다 될놈은 떡잎부터 알아본다고,1
쪽바리 색히들 뒤질라고...,1
야수들이 수비도 너무못해,1
겨우 삼족가지고,1
"개누리신보라의원인가 착각 ,그년은 디게 못생겼는데 ,,,",1
무슨말도 못믿겠는데,1
근혜 물대포한번 맞아볼카?,1
다필요없고 닭통년은 포승줄 수갑 둘다 해라,1
마돈나 마 존나 징글 징글,1
떠도는 녹음파일을 들어본사람이 성남시장님 욕설이 굉장하다던데~ 국민들이 그걸 이해할런지~~,1
대한민국이 나를 어찌할거야하는 태도네박그네 똑같네,1
트럼프 무슨 말을 하는건지 도대체 알아 먹을쉬가 없네.,1
난 스벅이랑은 안맞던데...,1
에휴 앵무새같은냔,1
정신안차리고 또 저러네 정신병원에 입원시켜야할듯,1
 비정규직 몇십년을 일해도 집 한채 못사는 이나라가 잘사는 나라라고~~~~~~~~~,1
 평생 반성하면서 살아라,1
"기상청은 지미 낙하산들만 앉혀놨나 기본적인 능력도 안되는 링겐들 집합소인 것 같네,",1
 공무원 뿐만 아니라 니들도 혈세로 엄청난 지원받으면서 아닌척은.,1
왜 열폭이지 못생겼다,1
양싸님아.....8년만에 나오는 10주년 기념 앨범 표지를 꼭 랜덤으로 돌려야만 했나요 쥬륵...,1
진짜 정우성은 아니지않냐,1
 누구에게 비아그라른 처먹였을까알고있는 일본기자 글막고 고소하구 으그,1
 편히 쉬면서 느긋하게 관람중이냐?,1
 멸종시킬 인종들!,1
방광ㅈ염 걸리면 자네가 책임질건가?,1
멸종위기 고릴라 우리에 쳐넣어놓고 4살짜리 빼엑충 빠졌다고 총살.,1
봅슬레이부터 안봤다,1
 저 사람 분명 해기사도 없고 잠수함도 안타본 완전 문외한이라는 건 알겠다...,1
 여자는 자존심이 상해 성폭행으로 고소함,1
많이받아쳐드시고 이젠 쳐받아먹은 밥값해야것지!!,1
부대생활 같이했던 선후임들은 권혁수이름만 들어도 욕부터 나올텐데ㅋㅋㅋㅋㅋ,1
근데 LG야 기왕욕먹을거면 150억주고 양현종 사오지 그랬냐....,1
목사가 왜 정치권에서 gr하냐...,1
시간끌려고 발버둥치는게 보인다자꾸 발악하면 헌재에서도 빠른탄핵인용 하면 된다,1
 인간말종이구나,1
니그들이 오기전엔 인디언(이 단어도 웃기는 단어지만) 땅이었다.,1
잠깐 이렇게 들썩거리다 말겠지만 앞으로 얘는 티비에서 볼때마다 비호감이겠다.,1
이 일베인은 왜 티비에나오는지 모르겠다,1
 정말 웃긴넘들이네,1
"왜긴 왜야 연기력 안돼, 상판때기도 안돼, 인간성도 안돼.",1
 그네랑 탄핵동기 친목계 해라.,1
트럼프 정부 끝이 참궁금하다.,1
 벌레 조선족들 열받냐?,1
대선잡고 김머중 간첩인거 밝혀내자,1
 암튼 김치냔들이 문제여~~~~,1
 문병신이 1위라니 어의없네 없어요,1
지구상 가장 잔인한 동물=인간.,1
별짓 다해도 헬지폰은 샴송폰에 개발린다...,1
미쳤네 36도..나 잘못본줄;,1
변호사 이경재가 시킨 작전이다!!,1
찐따 새끼들은 패딩 입고가면 일진들 한테 빼앗기지 않냐,1
 팀내 인기선수들은 정말 반성해야한다.,1
 원숭이들아...,1
정말 캥기는게 아무것도 없다면 자료를 파쇄기에 넣었을까?,1
 무식한 기레기야,1
 노조떨거지들 너들 돈줄 곧 없어진다.,1
 한국은 망해야한다.,1
앞으로 보수는 전라도 인간들 들어 오게 하면 안됀다...,1
" 저 멍청한 무능하며 파렴치의 극치를 보여주는 박근혜가 국회가서 뭐 "" 구국의 개헌"" ㅋㅋㅋ",1
지나던 개가 다 웃겠네.,1
 너네 이거 있어 ? ㅋㅋ ㅋㅋ 못났다 못났어,1
 바보 기상청,1
일베랑 메갈이랑 싸우네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ,1
촛불들은 딱보니 당해봐야 정신차리는 놈들이네.,1
저 닥년프로포폴에 얼굴에 주사기만 꽂아대니 제대로 된 생각이라곤 안하는년일세!!,1
교육부 답답하네요.,1
 까페베네가 최악이지.,1
어떻게 이 닭대가리정부는 재대로 하는게 단 하나라도 없냐,1
 끼리끼리 노네,1
한나라의 대통령의로써 무능은 죽어 마땅하다.,1
터키 케밥 안묵는디잉 ㅡㅡ,1
삼성은 램 외에는 믿을만한게 없다.,1
유재석 은퇴해라...,1
 철도 민영화 꼼수부리는겁니다.,1
촛불놈들때문이지..,1
돈아깝다. 터널...,1
역시 원숭이라 생각이 없구만 ㅉㅉ,1
청문회똑바로 답해라,1
김앤장은 뭐하는 집단이냐.,1
저 새끼 아직도 살아 있었어?,1
 사회에 나오면 누군가 너희들 죽일것이다.,1
" 이슬비 : ""개인적인 목적으로 개인 연차를 썼는데...",1
 아니 최순실이 따까리가 맞다...ㅉㅉㅉ,1
참 기자양반 가지가지로 조회수 늘릴려고 하네... ㅎㅎㅎ,1
 짱개섀끼들 마냥~ 품격이 없냐 ㅋㅋㅋ,1
노인네들이 요새 시대흐름을 잘 파악을 못하는듯,1
암탉이 울면 집안이 망한다는 말은 사실인거 같다,1
대중의 목소리는 많은 부분이 비합리적이라는 걸 명심해야...,1
 중궈는 아시아에 적이 많아서 전쟁 못함,1
이정현 손에장지지기 생방부탁!,1
야 니들도 싹다 물갈이야,1
 지온이한테 미안하지도 않나??,1
고향세탁한 전라도하고 엮이느니 혼자가 나음,1
닭그네야 지금 사과하고 내려와야 동정론도 생기고 빼돌린 국민세금으로 평생 놀고먹을 수 있다,1
 안그러니 아가야?,1
여자들아 정신차려라..,1
모하고지내는데 연락한통없냐!!!!!!!!!!!!!!!!!!!!!!,1
이게 기울어진 사회란거다,1
특히 판보면 주부들 은근히 많음 한심해 ㅉㅉ,1
자기들 욕구채울려고 괜히 여자마음 흔들어놓고 그러지말라구요,1
나름대로 소신껏 하기 때문에맨날 다이어트 방 안오고.,1
 하고 차마 밖에선 그렇게 티내지 않지만...,1
 3년동안 사귀면서 친구들도 못만나고 눈치보고 하는게 너무 힘들데요...,1
미워해야하는데 잘헤어졌다고 머리로 아무리 생각하려고해도? 잘 안되네요,1
너를 너무 사랑해서 널 행복하게 해주고 싶었을 뿐이지 몰라서 다퍼다준 바보가 아니다,1
진심으로 사랑 안했나보죠,1
사귀면서도 외롭고 너무 우울하고별거 아닌일로 너무 서운하고 이별까지 생각하게되.,1
니성격 받아주는 남자도 없을꺼다 ㅋㅋㅋㅋㅋㅋㅋ,1
 도대체 왜사이비를 갈려하죠?,1
처음엔 너무 화나고 미웠는데 지금 뭘 어떻게 해야할지 모르겠어요..,1
 너무 하네요~~~~~,1
 솔직히 남자분들 돈 없으면 여자 사귀지 마세요.,1
여성부는 폐지해라 그게답이다,1
진짜 저러냐? 후진국 전형 아니냐? 미친...,1
그네는편지쓰지마라 순시리가쓰야지,1
예민한 예술가라는 핑계로 또라이짓 합리화 시키는인간들이 참 많다,1
나라를 이렇게 만든 진박놈들은 3족을 멸해야 한다,1
기집애들은 올림픽 안보잖아,1
그룹에 왜 전라도 사람을 들이면 안 되는 이유를 보여줬지,1
얘야..그만둬라.네 기사마다 댓글이 엄청난거보면.심각성을 모르겠니? 입국허가 받는다손쳐도.분노한 국민들에게 계란맞을 준비해야해.너는 정말 그때. 너무 양아치같았어.,1
차기 대통령 고문 정도로 가진 에너지 보태주면 좋을련만 권력욕에 도취대서 나라를 가지고 배팅하는 행보구나,1
오 인간 음식물쓰레기를 여기서 다만날수있네!,1
수백억 뇌물준 이재용 구속만 안되봐라,1
조윤선 이 인간부터 수사하자아주 박그네 하고 하는 짓이 똑같네입만열면 거짓말이고,1
여자란 원래 책임감이 없는동물,1
그렇게 조용히 여생을 마감하시라니까,1
으이그 이늙이이들아 곱게좀 늙어라,1
아니 이미 예전에 애비가 조폭동원해서 폭행한걸로 감옥도 갔다온 집안인데 그룹개입이 대수겠냐,1
이제 삼성은 안쓸란다,1
아배야 입술 왜 꽉물고 있어?,1
저 박사모인간들 어떤 인간들인지....,1
다르던 말던 안볼거,1
식어가는 구둘장같은 정권에 무슨 미련을 두는지,1
비아그라 복용한 댓글알바 공격이 시작되었습니다 정권 바뀌면 다들 각오하세요 댓글 달기 부끄럽지 안습니까,1
100만명과 3만명은 너무 차이나지않나?,1
국내기사는 전부다 삼성의 광고수단이지,1
논두렁 축구 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
어쨌든지간에 건방지고 못되게생기고 못생기고 느끼한 트럼프얼굴을 수시로 봐야하는사실이 짜증나는데?,1
매국보수 수꼴 니넨 촛불 대신 조만간 지옥불맛 보게될게야-feat.저승사자,1
최순실 대통령님 하야시켜라,1
약빨고도 안되서 편파까지 조진 형광나방.,1
특검이다급해보이는데? ㅋㅋㅋㅋ,1
안티하나추가요.....,1
롯데는 야구단 이런식으로 운영 할꺼면 부산에서 꺼져라..ㅉㅉ,1
제대로좀 해라 삼송들아. ㅉㅉ,1
유라 잡아다가 대가리 겨누면 다 끝날 일이다,1
20년간 우승 못한 주제애 맨날 팬 머릿수로 들이밀더니만 이거였냐 추행쥐들아.,1
"같은 팀원 한명에게 그런 상처를 주고, 그런자신들때매 욕하는 팬들댓글을 자신들이 상처받는다고 고소할 자격이있나요?..전 모르겠네요.",1
이게 다 박양 때문에 그래 ㅋ,1
안타까운건 사실이지만 자업자득이다.,1
"한화는 한심하다,,,,결국 좋은감독 다 뺃기고,,,뭘할건지,,,,,",1
이젠 콩밥이 맛있나보네..,1
싸가지!,1
결국 닥대가리가 문제구나,1
거지 같은 나라네.,1
벼락맞아라,1
눈물 흘릴게 아니라 자식은 똑바로 키웠서야지 못 난 년아,1
벌써 남주?? 그정도 연기력이 되남??,1
니부터콩밥줘야겠다,1
입닫고 귀막고 혼자 야구해라 선수 그만죽이고,1
메시는 그런말 들어도 할말없지 사비인혜 빼면 페드로정도 되는 선수니까,1
기업대표란 놈이 찍어먹어봐야 똥인지 아냐. 그냥 이런 동영상이 있구나 했다라니 참나.,1
개 씝 극우 쪽빠리 수장 새끼,1
여기서 부결시키면 정말 정치생명 끝나는 거임. 새누리 지지자가 곧 박근혜 지지자는 절대 아님을 잊지 말 것.,1
나눠지면 새누리가 두개,1
남자들도 저럴땐 여자 죽빵 날려야함 정당방위,1
윗대가리들이 하도 똥을 싸질러 놔서 아랫 사람들만 힘들구나...,1
이종석 관상 영화 연기잊지못함혼자 붕붕~~연기많이늘어 대상 준건가?,1
우리집 개도 난동은 안 부린다...,1
착한 짱깨는 죽은 짱깨뿐인가..,1
체포한 한국인 7명 그냥 사살해도 좋다.,1
결국 지는 안 간다는 뜻이네?,1
저사람 때문에 피해보는 다른사람들은 짜증나겠다,1
조 까셔요~~~김진태 새 끼님~~^^,1
박불통지지자 제품은 안사먹는다,1
저 변호사들은 우리나라 사람 아닌거맞죠????,1
대가리 골빈 기레기 ㅅ ㅐ끼 들 ㅋㅋ,1
최태원의 유전자를 박멸해야 한다,1
변호인 이것들 양심도 없는 쉐끼들,1
사단좋아하네 쓰레기 일당들이지,1
박정희 꼬봉이였군,1
그러다 외계인이 중국으로 출장가겠담,1
"얘도 하니,예원,이시영처럼 가식적이면서 털털한척하더라",1
애비랑 똑같이 황천길 갈 운명이구만 공개총살 당해봐라,1
나랑 몸이 비슷하네 얘는 얼굴이 머리빨이지 아마 넘기면 딴사람 빵떡이,1
그니까 애초에 조심했어야지 욕먹을꺼알면서 쯧..,1
형제가 나란히 연예인 더 해먹긴 글렀구만,1
짱개 클라스..어디가니..ㅉㅉ,1
자기도 양심이 있으니 맨정신으론 방송 못했겠지,1
여자도 애국심이 있음? 여자도 개돼지구나.. 여자도 애국심이라는 마음이 있냐고 어떻게 여자가?,1
노읍읍 기자.. 스포충 중 한명이지...,1
방수기능 할려구 이어폰 잭 없앴는데도 방수가 안되는 아이똥 ㅋㅋㅋㅋ,1
요즘 한국여자들 진짜 문제많네,1
최면수사같은거해서 자기도 모르게 술술 불었으면 좋겠다,1
내숭까지말고미국에서살어,1
이제 국정원 댓글부대 니들도 이젠 뒤졌어 이 미친 한심한 븅2신2들아~ㅋㅋㅋㅋ,1
넌 인성부터 고쳐라,1
기집들은 백날 말해줘도 소용없어 뇌는 오직 감성에만 반응하는 미개한 동물이라서,1
끝까지 주접을 터는구나,1
하늘도 무심하지.. 천국망칠까봐 안데려가시나...,1
댓글 알바늠들...ㅋㅋ 또 빨갱이 타령하네 ㅋㅋㅋ,1
"이분들은 먹고사는건 걱정없는거 같구나,,,,,,,,,,,",1
기사 당장 파면 시키세요.ㅎㅎㅎㅎㅎㅎㅎ,1
하기 싫음 하지마! 콰아아아,1
나치가 죄 없는 유대인 대신 한국계집들을 학살했으면 국경 없는 의사회에 버금갈 정도로 존경받는 단체가 되지 않았을까 싶다,1
지들이 동양인 차별하는건 절대 말안함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
연기도 그닥 잘하는건 아닌거 같은데,1
이거 완전히 닭붕어네.,1
그냥 닥쳐라 기상청,1
근데 그 눈빛이 대중적이지 않아서...,1
어른들이 어린 학생보다 못한걸 반성해라,1
피해자 가해자 구분없이 욕하기 좋아하는 인간들 보다 김주하 아나 운서 말이맞지 틀린말했나,1
홍성흔은 병살 레전드가 증명해 주듯이 팀배팅이란걸 해본 적도 없는 단순 무식 스탈이라 감독감은 전혀 아님.,1
일반국민들에게 피해 0.0001% 오로지 돈만보고 연기력×× 첨부터 돈으로만보고만드는 우리 기득권세력들에게 피해가 가니까 오히려 각성하시길..,1
슬비야 똥인지 된장인지 찍어 처먹어봐야 맛을아냐 정신차려라 ㅁ ㅣ친 ㅅ ㅣ보올 뇬아,1
닭년들집회 돈 쳐 받고 혼 파니까 좋냐?? ㅋㅋㅋ,1
박근혜대통령이 문제다..내려오지 않으니 끈을잡그 버티는거지..,1
제가 잘생겼음 나 아이돌 가수 도전함,1
야 니들이 하도 논란이 많아서 다음주에 임재범이랑 박효신 나얼 나온다더라 어휴,1
이런 놈이 파퀴아오 메이웨더할 때 파퀴아오 응원한다고 깝치고...,1
잘가요 개파니 이젠 보내줄게요~~,1
거.짓.말.쟁.이. 더도 덜도 아님.,1
오늘도 견찰은 열심히 세금걷습니다. 왈왈,1
좀 자주웃어라 웃을때도 기분나빠보이던데,1
남친이나 쳐 만나지 쯔쯔,1
억지 해석하자면 그런 이론이고ㅡ한마디로 안하무인에 양아치 삼촌!,1
짱게는가능함 미개한종족......,1
그럼아베부터어떻게좀,1
작뱅은 해도해도 너무한다,1
너도 인제 끝이보이니?,1
칠수는 주위 정리좀 하고 공부 더하고 나온나,1
근데 남자는 군대는 잘 다녀왔는지,1
질기기가 고래심줄보다 질기네,1
중국에 구글이 존재하지 않듯이 구글의 세계에서 중국은 존재하지 않는다.,1
다 일본놈 배때기에 들어가 있다...,1
ㅋ 말안되는 편가르기로 갈등 부추기는 이상한 인간들!,1
짱깨는 짜장면말곤 도움이안되,1
정치인들은 다 기회주의자들인거 몰랐냐??,1
 특히 SNS에 글 남겨서 누가보면 크라운제이로부터의 피해자로 인식케 될수도 있게 만들었어.,1
내가 술집해도 당장 만들듯,1
 남의 나라 가서 너희 나라에서 맛 볼 수 없는 민주주의를 만끽하네.. ㅉㅉㅉ,1
 애 셋은낳은줄 세월을 면상에 직격탄맞았네,1
그러고도 오바마가 뻔뻔하게 두테르테 비난질이네..,1
남의 나라에서 난민으로 살거면 조용히 살든가.,1
 일기예보가 이리 개그쳐댈지 몰랐네,1
캬~ 치졸한 짱깨;;,1
 손흥민 처럼 실력에 비해 과대평가받는선수랑 비교하지마라.,1
그건 무섭나요?ㅋㅋ,1
" 그당시 미국 현지 댓글에서도 한국인들 비하, 조롱하는 글 넘쳐 났었는데 딱 그 수준.",1
박은 나라가 망하든 말든 자기의 안위만 생각하는사람입니다,1
아무리 강조해도 지나침이 없다 ㆍ,1
이쁜짓을해야 이쁨받지ㅋ,1
세금 합법적으로 삥땅연구소 탄생이욜ㅋㅋㅋㅋ,1
" 그거 못고치면 박근혜,김대중한테 뒷통수쳐맞은것처럼 또당해.",1
난 진짜 너 보려고 직관가는거 하루하루 기다렸던 때가 있었는데 ..이런 양아치 내가 두 번다시 응원 안한다,1
 정부서 일하는 뭐 같은 놈들보다 훨~~~~씬 낫다.,1
예전에 터졌다고 모르쇠는 좀 아니지..,1
뽕쟁이 주제에 은근슬쩍 넘어 갈라고 하네,1
포켓스탑이 근처에 있는 놈들이나 하겠지,1
 총기문화 개나 줘라,1
 당신 아버지처럼 쿠테타 군부 움직이려고 하나??,1
 그런 말들은 안해주셨으면 좋겠어요,1
 방송이 예의가 없네,1
무책임하게 재혼을ㅡㅡ,1
꼴값하네.,1
인성 나쁜 애들은 방송보면 티가나..,1
부산 미세먼지 심한데 장난하나,1
틀림없이 기획사 돈 먹고 시킨거다..,1
일본 진심 침몰했으면 좋겠다.,1
무개념~ 저들에게 행복이 있을까!?,1
ㅋㅋ 정가제 피할라고 일부로 중고책 만들어 파는 거 보소,1
김민희가 아가씨에서 연기를 잘했다 하더라도 개인적인 사생활도 중요하단 생각이듭니다.,1
박통이 법을 어긴건 사실이다,1
턱으로 수박도 깨겠다,1
그러마 헬 조선에서는 생산옹은 적게 가정용은 세금 많이 매길거 같다..,1
봐도봐도 추한놈이네,1
 폰이 이상하게 삐꾸가되는거같어..,1
넌 누구를 원망할래?,1
 기독교는 너무 비지니스다.,1
오 꽤모였는데 알바비좀 썼겠네^^,1
나라가 이모양이니.에휴 꼴뚜기가 뛰니 망둥이가 뛰냐?,1
 양현종 하나 데려온다고 지금 있는 팀이 확 잘하는 것도 아니다.,1
근데 티파니는 하고 싶을때만 참여하나 바쁘면 왜 애초부터 들어왔는지...,1
 2년 연속 어부지리승!^^ㅋㅋ,1
 군사정권 전두환도 사람이라 많은 일을 했는데 이건 그냥 평범한 할머니,1
 한국 검찰 못 믿으니 검찰에 제보안한듯...,1
얼굴 표정 보소 지린다 ㅡㅡ,1
 진실이 뭔지 끝까지 가보자,1
 랩을 잘 알지도 잘 하지도 못하는게 겉멋만 들어서 래퍼는 멋있어 보이니깐 하고는 싶고.....,1
언제부터 정상급3루수야 ㅋㅋㅋㅋ,1
 너희들은 먹지마,1
" 마치 좌파 애들이 힘껏 변명하는, 사회주의 자체는 좋은 의도에서 나왔다고 하는 것과 같이.",1
 영국인들이 얼마나 멍청하고 무지한데 그래~~,1
" 아우, 티비좀 나오지마, 짜증나니께",1
능력이 없는데 큰자리에 앉아있다보니 내려오기 싫은거 안다.,1
남자가 84퍼라 역시 댓글이 빻았다,1
 닭의 이름을 더럽히지말라 ㄹ혜,1
"중국이 인구빨로 힘을 키우긴 했지만, 이런 식이라면 영원히 전세계 어딜 가도 무시당할 수 밖에 없다.",1
돈달라하는 종교는 벌써 종교가 아니다.,1
재벌 총리가 뭘알겠냐?,1
시원하다 세이콘은 최소한의 양심이 있다면 자진시퇴하라,1
더는상위 몇프로가 다해먹도록 나두지맙시다.,1
대통령은 탇핵의 대상이 맞읍니다.,1
역시 한남들 머단하다 머단해,1
 이 시대에 대영제국을 꿈꾸다니 대단한 영국인들,1
 무식한건 어쩔수 없지만 역겨워서 욕해줘야 짐승처럼 말들음,1
애플: 이어폰 구멍은 없앴구요,1
 근데 삼성 망하면 우리나라도 망하는거여 이것들아....,1
쉐보레 개똥차 ㅋㅋ,1
사람이 참 가볍네...,1
같은민족이라는게 부끄럽습니다,1
 그동안 너희들한테 퍼주던 친일파를 지금 재판중이다..,1
추녀가 성형해서 미녀됐더라도 그과거가 숨겨진다고 생각하냐?ㅋㅋㅋ,1
 고양이 많은동네에 사는 사람들은 밤에 고양이 울음소리에 잠을 못잔다.,1
 야당아 종북들아 엔간히 해라!!!,1
어쩌다 이런바보를 몰라보고대통령으로 뽑았을까?,1
 사람들 논리 이상하네...,1
 유독 아이유한테만 엄격한 잣대를 들이대는 사람들.,1
가진자들 약탈합시다.,1
세금은 10배넘게 거두면서....,1
대기업 아들이겠지~,1
트럼프 이 인간은 자업자득이지 뭐.,1
팬들 대다수가 떠난이유도 소속사의 대처능력과 행동거지 때문이지..,1
저것도 탄핵 되야 하는데 미국 뭐하냐???,1
 더붉어당 대권 도전 선언한 5명중에 4명이 군대 면제로 면제율 80% 다.,1
 지금 이 곳 댓글만 보아도 남자들의 경우 피임에 대해 안일한 생각을 가진 것 같이 보인다.,1
빨갱이에 지지않는다,1
형욱이 김영란법때문에 많이 힘들었구나,1
 내 아들 돈은 아깝고 남의 돈은 안 아깝단 말인가?,1
얘는 내려오게 못하나??,1
노동자의 정당한 권리인 파업을 지 불편하다고 욕하고..,1
냉방병은 청와대 계신분들이나 걸리겠지,1
돈만쫓는 SBS는 김은숙 작가님을 배신한 걸 나중에 반드시 후회하게 될 것이다 .,1
 지필요할때만 한국와서 돈 쏙빼먹고 튀는 매국노보다 못한새퀴.,1
 김성근 이샛기는 언제나가나,1
기자야~ 넌 무슨 근거로 그 글들이 다 괴담이라는거지?????!!!!!!!!,1
일반국민들께선박근혜를 정상적인 사고른 가진자로속고살아왔어요,1
 월드컵 반짝 스타 하메스도 레알에서 그모양인데 ㅡㅡ,1
손석희도 잘못있으면 당연히조사받아야지,1
얼굴 뻔뻔한 게 보임.,1
대한민국도 V10 집단소송해서 LG 다신 이런 안일한 제품 판매 못하도록 확실하게 책임을 물어야합니다,1
인기의식해서 자꾸 설정 들어가는거보인다...,1
아직도 애국심에 기대서 저품질차를 고가로 팔아먹는 현기차는 점유율이 더 떨어져야 정신 차린다..,1
삼성은 해외에서 부품 만들지 말라.,1
저도 이런제가 싫네요 ㅜㅜㅜㅜㅜ님들은 스킨쉽진도 어케 생각하세욤..?,1
 그 년이 연아님의 점수를 넘었다니 뭐니...,1
 내가오빠연락기다릴때 오빤 그잠깐시간내서 오빠지금뭐하는중이니까 이따 연락할께.,1
절 사랑하는 마음이 있었으면연락문제로 힘들게 하진 않았겠죠?,1
넌정말 내생각이 하나도안나니?,1
 니들실력은 다 거기서 거기라 백수인거거든백수색히들아 ㅋㅋㅋㅋㅋㅋㅋ,1
참고로 사장세퀴는 사장실 문닫고지 혼자 에어컨 키고 있어요ㅋㅋㅋㅋㅋㅋㅋ,1
이명박근혜식 사고방식은 가라~ ㅋㅋㅋㅋㅋ,1
"7월달 출산예정인 산모인데, 남편이 산후조리원이나 도우미비용을 너무 아까워하네요..",1
두산의 오버맨들때문에우리의 서승화선수 주눅들면 안됩니다..,1
  왜 기자들은 그런것만 중요시할까요?,1
 성진이 이넘아 너는 뭐하냐...,1
근데 생리전에 뭔 호르몬의 작용 인지 전남친 생각이 나고 그때의 미웠던 감정이 되살아나요,1
그애는 내생각 하나도 안할텐데 바보같이 왜이렇게 힘들어할까요,1
벌써 다른사람이 생긴건지.,1
과거의 일들로 자꾸만 남자친구를 의심하게 됩니다,1
기껏 마음여니까 변하네요,1
      가랑이가 얼어 붙을것 같아 나쁜 주인놈아!,1
손석희를 특검하라구속수사하라,1
KT에서 줏어가겠지,1
조작왕 손석희는 구속되고 감옥에 가야한다..,1
중국에 핵 한번 안터지냐..,1
와나 박쥐같은 놈일세........,1
낡은 경유차 노답ㅡㅡ,1
요녀 박근혜에게 사형을 내려 무너진 국기를 바로 세우자.,1
방탄은 빅뱅 엑소와 언플해야만 아는그룹,1
푸틴 오디바마 시키마 쥐이뿔라~~,1
무슨 개소리냐?!!,1
잘한다 김정은 돼지놈을 때려잡자!,1
아줌마들 그냥 쉬세요 ㅜㅜ,1
당신을 계속 봐야하는 팬들이 젤 힘들어...,1
지 좋아서 하는걸 어쩌라고? 길가다 뒈지든말든,1
래퍼저놈들이 역사논하는게 역겹네 군대도 제대로 갔다온애들이 없는ㄷ니ㅣ,1
탄랙안해도 역사가 알거다 그지깽깽이들아,1
전세계가 합심해서 빨리 IS좀 싹쓸어버려라 진짜,1
무엇을 상상하든 그 이하 속지마세요,1
아좀. 그래서 상주는언제오는데!,1
다 쫒아내고 팽개치고 버리고 불지르고 나올 영감,1
내가 젤 싫어 하는게 인종차별하고 흑인이야..,1
단물다빠졋다고 떠들어대도 나가보면 다들 하더라,1
대한민국은 여러가지로 절망적이다.,1
노무현 호통이 인기 끈 후론 개나소나 호통이네.,1
최순실은 종신형으로 다스리자!,1
게족같은 노무시키,1
천왕이건나발이건 하루종일 쪽.;바리 기사 메인에 올리는 네이버는 제정신이냐? 아까천왕까니깐 댓글 바로 지우더라??!!!!!!친일파 조.깥은,1
니네나 잘해 변태들아,1
중국은 먹는걸로 참으로 다양하게 장난질을 치네,1
어찌보면 영남대가 서강대보다 그네한테 데미지는 더 있겠네.,1
와.인간들참많다.지고향놔두고서울와서OOO들이여,1
유재경 혈서라도 썼냐? 그 나물에 그밥~ 거짓말을 철썩같이 해대는 쓰레기들,1
경찰도 썩을대로 썩었다 경찰 뭐 바뀌겠나 이러니 짭새소리듣지,1
참 이런나라가 지구를 대표하니...외계인에게 멸망당해도 할말없을듯....,1
나라망신 시키는 소설. 허구언날 그놈의 피해자 타령이 역겹다.,1
까고있네!. ㄱㅐ수작부리지말고..세금내고.정당하게 써,1
댓글 퍼센트 비율좀봐라 비리비리한 한남충들이 개고기 비호하지 쓰레기같은놈들 개고기사쳐먹을 시간에 운동이나해라,1
정치하는자들이 진짜후미진 곳은 외면하라는거다~문조인과 그졸개들도 표나온곳만기웃거리고 헛소리 남발하지~,1
이제 조만간에 레고도 폭력성 유발한다고 통제라도 하실려고 그러나 ㅋㅋ,1
와 완전 뻔뻔하네요,1
